app_id,date,rating,title,content,user_name,platform
570060128,2025-11-14 13:04:28-07:00,5,Perfect,Love it,Misaki449,App Store
570060128,2025-11-14 12:54:37-07:00,3,Not enough,There’s not enough power and we shouldn’t need it,Dannydonut16,App Store
570060128,2025-11-14 12:51:31-07:00,3,Not working,"Just wanna let you know that logging in through Facebook for the first time on my device or in a long time it’s been a while since I’ve logged on, it isn’t working. It says there’s an unknown error. I would contact privately through app support or something but putting the information in their review tend to get better results with less work from the customer and most companies.",mommymillennial,App Store
570060128,2025-11-14 12:41:03-07:00,5,Perfect and free!,"I use Duolingo when I want to learn a language without charge. Duolingo teaches you a language, with how to read it, how to speak it, and how to understand it. When I tried looking for any other app to learn a language, nothing came up without getting you to pay first. Duolingo is completely free, and you’re able to learn a language without paying easily, and to have the OPTION to pay for a better stuff-but still allowing you to use the app and learn free. Definitely try it out! It’s a good way to spend your time learning a language rather than doing nothing. Best app ever.",!!Moss!!,App Store
570060128,2025-11-14 12:38:23-07:00,5,Get it!,Hi I'm trying to learn Japanese and all the other apps make it borring but this app makes it fun to learn!,Pandas4life!!!,App Store
570060128,2025-11-14 12:35:52-07:00,4,good but,duo is really good but if your learning a language that you never spoke or heard it’s kinda hard. And i was going to rage but then on my 28th time i got it right.,Catafrog,App Store
570060128,2025-11-14 12:27:51-07:00,5,Why I love Duolingo,"1. It is just fun to learn new languages.
2.i just started speaking Spanish and I know how to speak fluent Spanish.
3.it makes you more determined to keep learning because of the streak system.",Gojo vs togi,App Store
570060128,2025-11-14 12:27:06-07:00,3,Errors & freezes,"Used to love it, it’s gone downhill. The speaking flash cards don’t work",Hot for weather,App Store
570060128,2025-11-14 12:25:19-07:00,5,My ratings,I already know 8 different sentences in Spanish and it’s my second day,Maudie mac,App Store
570060128,2025-11-14 12:24:29-07:00,1,Not amazing because you have to pay for super Duolingo 🙄 like brotherrrr,Not Realy liking it because you have to pay for like everything and then watch a bunch of adds 😡,Bugs bunny boy,App Store
570060128,2025-11-14 12:22:08-07:00,5,Learning becomes fun,Explore options of learning from languages to chess!,MattGads,App Store
570060128,2025-11-14 12:13:27-07:00,5,How Duolingo has helped me,Duolingo has helped me sooo much with Spanish I am learning Spanish in school it’s hard to understand but with Duolingo has made my life easier,"Okokoko,kmmm",App Store
570060128,2025-11-14 12:12:41-07:00,5,Es mi maestro,Me encanta y estoy aprendiendo,briyantw,App Store
570060128,2025-11-14 12:11:38-07:00,3,Super duo,It keeps shoving it into my face.,hhyurtvhytghguythuidefjcuifedc,App Store
570060128,2025-11-14 12:08:01-07:00,5,Best learning app,This helped me so much learn… well everything thank you so much duo.,Chess998,App Store
570060128,2025-11-14 12:05:29-07:00,1,.,Harbiden iyi öğretiyor ama kısımı ilerletmek istediğinde seni bi sınava sokuyor 1 doğru yapmasan bile seni oraya koyuyor o yüzden kısım atlaya basıp sallamayın geri dönünce pekiştir falan çıkıyor oda çok işe yaramıyor onun dışında çok iyi,Arsyenr,App Store
570060128,2025-11-14 11:56:20-07:00,1,Sold out,Became very profit oriented at the expense of the users,Dhwiabahhdwjab,App Store
570060128,2025-11-14 11:52:45-07:00,5,Best teacher ever,So I want to learn French I tried this app and it is amazing it taught me so much French I love it,Goofiest goober6 7,App Store
570060128,2025-11-14 11:42:23-07:00,5,READ BEFORE DOWNLOADING,"This app is amazing! I have learned the basics of French in one week! Although there are adds a lot this app has helped me so much with learning new languages, math, music, and chess! I am now a pro chess player and I beat my dad every time! This app is great and you should download it!💖✨😄",only4dogs,App Store
570060128,2025-11-14 11:29:18-07:00,5,A good review,This is a very fun and interactive learning app that feels like a game and not just a boring learning app,Yukon spokesman,App Store
570060128,2025-11-14 11:25:23-07:00,5,I love duo,Even tho it can get creepy sometimes… 😰 I still love it,Dabestever🥰😍❤️,App Store
570060128,2025-11-14 11:25:07-07:00,5,GET THIS OR ELSE,this game helps you to learn other languages and math reading and many more!,Gvycycgxrxcgg,App Store
570060128,2025-11-14 11:14:22-07:00,5,Great app,Very y for school/ learning for fun,Rylan McFadden,App Store
570060128,2025-11-14 11:02:03-07:00,2,P,"Все бы ничего, приложение для изучение хорошее, НО! С каждый обновлением все больше и больше багов, завтсаний и подобного. Минимум раз в месяц я не могу пройти урок из за: урок зависнет на середине задания и не развиснет, и так бывает несколько дней, я теряю серию и не могу пройти дальше подуль. Далее это баги со звуком, не произносится голос слова на заданиях на слух, и так ОЧЕНЬ часто. Часто пишет проблемы с интернетом , хотя он отличный! Еще бывает и так , что я пройду урок(особенно , когда зависает) мне его тупо не засчитывает. Кароче исправляйте немощи",nrHanter,App Store
570060128,2025-11-14 10:45:07-07:00,5,Tina,The repetition and recall are extremely helpful,TinaCostaCFP,App Store
570060128,2025-11-14 10:42:58-07:00,3,A honest review,"This app is alright,but i have heard before theyved faked the death of their mascot,and replaced their workers with ai.The free chests were a nice touch to the game,esspecially for people who cant afford things like max ect.The marketing team for their YouTube channel is absoulutely wild and its really funny.",Iminsanelybored,App Store
570060128,2025-11-14 10:21:16-07:00,5,Raúl,Ayuda mucho,raulalejandrogaray,App Store
570060128,2025-11-14 10:16:33-07:00,1,Bugs and no accountability,"I’m surprised an app that’s been around so long still has so many bugs that block one from completing lessons and extending steaks. That’s unless, you got the money, then your learning is so watered down it’s no longer a challenge. Highly disappointed with the way this app has handled “expansion”.",Sir peed off,App Store
570060128,2025-11-14 09:50:35-07:00,3,Kill Ai! Kill it!,I actually am really learning from this app but I just happen to know that they use a lot of Ai in a lot of ways and I don’t like that. Fix it so I can learn German in peace! Or don’t. Idc. The environment does tho. Think about that.,Baby_James22,App Store
570060128,2025-11-14 09:44:13-07:00,5,Greatly Improved,"I like how the AI adjusts the lessons to help you retain the material.  
I would like to see a pronunciation guide. 
 I would also like to see my preferences about sexual orientation Man and Woman is fine. No new aberrations. AI is capable of this.",“MyWay”,App Store
570060128,2025-11-14 09:35:03-07:00,5,BEST EXPERIENCE EVER🔥🔥🔥🔥,My Spanish is getting better before I was a complete beginner and now I’m starting to get good and this app is amazing for learning languages ABSOLUTELY PERFECT 🤩 🔥,Love it so preppy,App Store
570060128,2025-11-14 09:34:03-07:00,1,старый дуолинго лучше!!!!!!!!!,вы все испортили фу,ovivgfyjn,App Store
570060128,2025-11-14 09:31:06-07:00,5,Zuleyma,"Thank you so much Duolingo, Now I can speak to my dad, uncle, aunt, grandpa and grandpa in Spanish :)",Zuleyma Munoz’s,App Store
570060128,2025-11-14 09:25:16-07:00,5,Chess,I betta at cheese,Hitman307,App Store
570060128,2025-11-14 09:24:59-07:00,5,It will help me surprise my friend who speaks Spanish,I want to surprise her she definitely will be happy also I have a neighbor that speaks Spanish so they will definitely be very happy about this and it is probably going to change my life if I go to México also I am Mexican so my mom will be very happy!,Emelia.B,App Store
570060128,2025-11-14 09:02:36-07:00,5,The best learning app,"This is the best  app to learn chess, other languages, and More! I found this app when I was little! Like the year 2021 I think…?",Just some one here,App Store
570060128,2025-11-14 09:01:33-07:00,3,Good but I wanted to learn Thai,…,f chi u Sc u as FF n.,App Store
570060128,2025-11-14 08:32:28-07:00,5,Amazing!,This app makes it so easy to learn many languages and skills!,Preppy_Vangie,App Store
570060128,2025-11-14 07:55:05-07:00,5,Fouling is the best,I love Duolingo it helps me learn Italian.also my whole family is Italian so I can impress them you should try Duolingo,Jfjbjxje6767,App Store
570060128,2025-11-14 07:46:15-07:00,5,Duolingo is awsome,Duolingo has been the best app I’ve used it is a great time killer and an even better language teacher I’ve been using this app for a while now and it is my personal favorite app I truly recommend this app if your trying to learn a new language.  Before I got the duo app I was waking up and headed straight to YouTube but now I wake up and go straight to Duolingo. ;),$$$7$$$$$$$$$$$$$$$$$$$$$$$$$,App Store
570060128,2025-11-14 07:30:52-07:00,5,Best game ever ruins by battery,"This is the best game ever, but it is ruined by battery though other than that, I get this game five stars😄⭐️🤩🌟💫🌟⭐️🤩😄",NPelena,App Store
570060128,2025-11-14 07:30:06-07:00,5,Duolingo rocks!,This is so educational!,Rydiaofmist#16,App Store
570060128,2025-11-14 07:14:38-07:00,5,I love doulingo,I’ve never been tough better by a app,swilyseeker847,App Store
570060128,2025-11-14 07:13:31-07:00,4,Good app for learning but……,I love it except that I have to spend money to get more energy. It would be 5 stars if I could learn for free.,Tomee T.,App Store
570060128,2025-11-14 07:05:34-07:00,5,Awesomeness!,This app is so awesome! It encourages you to keep going with that sense of consistency. Awesome interactive tools that is full of excitements. I can’t wait for the next lesson. Thank you for coming into my life.,Black Lion14,App Store
570060128,2025-11-14 06:59:39-07:00,5,Chi,This is so fun learning spanish Duolingo mak s it so fun,The best learning game,App Store
570060128,2025-11-14 06:59:11-07:00,5,Only one tiny German problem,"I love Duolingo for keeping my language skills sharp! 
My only complaint is that articles aren’t included when new nouns are introduced. This isn’t much of a problem with Spanish (la or el) as they follow a predictable pattern.
However, this is quite a bit trickier with German (der, das or die).",I spent 2.99$ on junk,App Store
570060128,2025-11-14 06:49:26-07:00,5,Amazing,I’m am really happy about duo lingo I’m improved on espanol really well husta la vista,Elias D Cobabe,App Store
570060128,2025-11-14 06:37:26-07:00,2,WHY?!,"This app is incredible at teaching you Spanish. I have learned a ton, but as is usual with things like this, they try to indoctrinate with their own ideology. I have encountered two conversation activities that talk about women being girlfriends or women being married to women. Why do you have to do that? Just make it NORMAL. You’re not bringing politics into it; you’re not being religion into it, so why do you have to bring such a controversial topic into it? The other technical thing that bothers me is the listening feature for flash cards. There have been several times it doesn’t hear me or it says I’ve said it wrong and then it repeats what I just said.",HT2215,App Store
570060128,2025-11-14 06:26:12-07:00,5,Language arts,"Ok so this app helps you learn so many languages and even teaches you math, music, and also a new one, chess!",Snake sour,App Store
570060128,2025-11-14 06:25:51-07:00,5,It’s awesome,"It’s really good for chess math, and any language in any language it’s really five stars","Bridget,b",App Store
570060128,2025-11-14 06:02:13-07:00,3,Energy System is Rediculous,"I’ve been using Duolingo for a long time, and in the past I would have given it a 5 star review, but with the new energy system, you can start a lesson with full energy, get none of the questions wrong, and still run out of energy before finishing, essentially failing the lesson. Great “improvement,” Duolingo.",ce_sullivan,App Store
570060128,2025-11-14 05:57:17-07:00,5,Angelina review,You guys help me so much with polish but make it fun,Angelina is the best,App Store
570060128,2025-11-14 05:54:57-07:00,5,Best learning app,This App is a top notch app that helps you with the articulation and sounding of the words as well. In that way you understand the dialect of the language 😍😍😍 and you would sound more like a local🤌🤌🤌,Angelita Marsham,App Store
570060128,2025-11-14 05:54:06-07:00,4,Yay,Great for vocabulary!,I like rice.,App Store
570060128,2025-11-14 05:53:24-07:00,4,Cut the spinning rims,"Updated as the previous bug has been fixed. 
Can you cut the “spinning rims”? I don’t like the spinning flames when I do a lesson or the annoying dings when I get something right. I can barely hear what the characters say but that ding can be heard across a room.",whynneeda nackname,App Store
570060128,2025-11-14 05:51:29-07:00,2,4.7 mil ..???,"Don’t know how this has 4.7 million reviews. It looks and works like a half baked child’s app that is not only intrusive but worthless. 
Someone might get something out of it but I Deleted after several days.",Fool'sPool,App Store
570060128,2025-11-14 05:50:54-07:00,1,Used to be for everyone,"Now it’s all these dumb ads about Super. And it’s AI powered, so yuck.",ClassicTyler,App Store
570060128,2025-11-14 05:48:46-07:00,1,Unresponsive,"The people at Duolingo are unresponsive to any issues the user may have. Now they have upped the approach as the feedback tab doesn’t allow any feedback. I get frustrated by being forced into doing lessons to keep a status or pull along other users in a weekly quest in which the other person doesn’t participate. It’s less about leaning a language and more about points. I’ve been using this program for almost 2000 days and have little to show for it except numbers and diamond status. I’m guessing it’s all AI or just simply ineffective, failed management. Boo on you Duo! Boo!!!",samlover,App Store
570060128,2025-11-14 05:47:45-07:00,1,Snide,"Life is hard to deal with on a daily basis. This application sends notification texts with backhanded, snide comments. I didn’t sign up to be treated poorly with some type of click bait statgey. I came to learn a language. It is a rude business model.
I’m sure there’s that are applications out there that function more professionally. As you use this app, you will notice the same in time. I advise working with a different company.",Bleu-dog,App Store
570060128,2025-11-14 05:47:35-07:00,1,狗屎,狗屎软件，没有同类型替代品罢了,多邻国的亲爹,App Store
570060128,2025-11-14 05:36:25-07:00,5,Duolingo,I love this app because I will know Spanish/espano super fast and I will make good grades in school,Avery rayn,App Store
570060128,2025-11-14 05:34:49-07:00,5,Just a little confused,So I was doing my Duolingo lesson and left then when I checked a little bit later it had me in greetings when I haven’t even finished basics: identity people by name. So I’m really confused. But the app is amazing just confused.,":3$,(&?hi",App Store
570060128,2025-11-14 05:34:19-07:00,4,Good,Makes learning fun and Addicting,Kingston boone,App Store
570060128,2025-11-14 05:28:57-07:00,5,Home School,This app is so good for learning it’s like Home School,Matthew Mark Greene,App Store
570060128,2025-11-14 05:25:37-07:00,5,Love the app,Works so well,GarageI’m,App Store
570060128,2025-11-14 05:23:17-07:00,2,Recharge feature is trash,"I loved Duolingo at first but ever since the update it all just feels like a money scam. The recharge feature just gives you less chances to do lessons and then they want an astronomical amount of gems to reset it or want you to get super Duolingo. Before, you had lives and if you messed up you’d lose one and if you needed more lives you could use gems. Now the battery icon decreases while you get every answer correct and if you want to play the matching game for the leadership board you drain almost all of the battery for a single turn. The app is only worth keeping a streak unless you’re paying.",Kupcake809,App Store
570060128,2025-11-14 05:22:34-07:00,5,Great,I think they are so nice and it is easy and quick to learn,Lillykinds,App Store
570060128,2025-11-14 05:20:48-07:00,5,Best app ever😍😍😍,This app helped me with my language and it is slow and goes at your own pace I highly recommend it,Thank you 🩷🩷🩷🩷,App Store
570060128,2025-11-14 05:08:00-07:00,5,The best things about Duolingo,I really like Duolingo because I can learn chess music and other languages through Duolingo should be a professional app better than any other app,What can I use then?,App Store
570060128,2025-11-14 05:03:47-07:00,5,peak learning app,I just started yesterday and I’ve learned so many words and it hasn’t been a week,BluePikmin30,App Store
570060128,2025-11-14 05:01:28-07:00,5,Pros and cons,I am doing Duolingo Math and it has helped me improve my grades by a lot . And we also need to get rid of ads after every lesson there is an add about super Duolingo,Whalesshark482,App Store
570060128,2025-11-14 04:50:19-07:00,5,The best app,I’m only 13 and I have never had fun learning a new language I’m learning so much and I recommend this app to everyone,Anistonnnnnnbnnn,App Store
570060128,2025-11-14 04:42:11-07:00,4,Internet Lies,"I personally love this game, as well as the SOCIAL MEDIAAAA but I was nervous because the internet said it was dangerous and Im gullible",CloverStar89,App Store
570060128,2025-11-14 04:33:23-07:00,5,Yes,This is a very educational app would recommend for my kids,PvZ #1 fan,App Store
570060128,2025-11-14 04:29:06-07:00,5,Great app,I used this app before going to Germany and even though I had started a less than a week before going I was able to communicate with basic words and this helped a lot. Definitely worth downloading. 💯💯💯,C@RT3R2010,App Store
570060128,2025-11-14 04:28:48-07:00,5,"One word, Outstanding ✧*。٩(ˊᗜˋ*)و✧*。","Duolingo has so many lesson like chess,math, and of course so many languages to learn! I finally know how to play chess thanks to Duolingo ٩>ᴗ<)وʷᵒᵒʰᵒᵒ!!!",Hazel Fremont,App Store
570060128,2025-11-14 04:21:46-07:00,5,I think Duolingo is great!!,"Duolingo is a great app if you want to learn a new language and you can add friends or family and do it together you can do different languages at once and under languages their is music,math and chess.",Elizadath,App Store
570060128,2025-11-14 04:15:02-07:00,1,stupid app,i hate duolingo its like you start fresh and it gives u words in a launage like if you undestood,Yourkarma21,App Store
570060128,2025-11-14 04:07:49-07:00,5,Duo the best learning app I’ve ever seen,"So I’ve never actually tried the app before, but now since I try it more, I actually like it now all those scams are so bad I use Duolingo, but I do not use super Duolingo",Gabe!!!!lol,App Store
570060128,2025-11-14 04:04:17-07:00,4,It’s decent…,I love the fact that you can learn different languages at once but also I don’t really like the battery because it runs out so fast and takes forever to charge. The heart version was so much better cause you could practice to gain them back.,Emmalyn D,App Store
570060128,2025-11-14 03:59:59-07:00,5,Duolingo is amazing,Duolingo helps with everything it helps you with any language and also math and also Music and some other more stuff. I love Duolingo and I hope to always have it with me.,Zaime Lika,App Store
570060128,2025-11-14 03:59:09-07:00,5,Learning Hebrew,"I am new to Hebrew, and it has help me a lot so far",Blockblaststar,App Store
570060128,2025-11-14 03:56:47-07:00,5,So fun,"Social media was saying duo is cursed but when I tried some Spanish lessons, it really helped me improve my espanol",A girl that loves drawings,App Store
570060128,2025-11-14 03:32:50-07:00,1,Хейт,Заставили использовать голос чтобы пройти урок иначе бы погасла серия,D.O.K65,App Store
570060128,2025-11-14 03:24:07-07:00,1,كل تحديث يخترب البرنامج أكثر,من استخدمت البرنامج سويت تحديثين أول تحديث خله الجمل ناقصة مو كل الجملة أقدر أقراها فا اخطأ في الاجابة والتحديث الجديد امس سويته لما اقوله ما اقدر اتكلم واريد الكتابة ما يخليني اكتب و لا يخليني اكمل الدرس و عدته جم مره ونفس الشي إذا استمر الوضع جذي راح اضطرّ احذف البرنامج,Jackson 🖐🏻❤️,App Store
570060128,2025-11-14 03:24:06-07:00,5,Duo,Duo is sooooo cute I really like doing Japanese konnichiwa,your good day,App Store
570060128,2025-11-14 03:19:25-07:00,5,Duolingo es el mejor,Te amo Duolingo❤️❤️❤️❤️,@grachy15,App Store
570060128,2025-11-14 02:52:56-07:00,3,Need to Bring Back the Five Lives,"I have been a Duolingo user since 2016, before Duolingo went public. This is an incredible app to learn various languages and it has helped me better my Arabic and continue to refresh my French and German. The user friendliness of the app has also improved since I began using the app. 

I am not sure when the update happened, but I do not like the updated energy bar. I used to be able to use my lives, one per lesson and the recharge was much quicker and kept me motivated to learn. Now I have to wait over 12 hours for a full recharge, spend hundreds in gems or $13. In addition, the fact that if I run out of energy halfway through the lesson and will loose all of my XP due to not selecting one of the options above, is incredibly discouraging. The app now officially feels like the developers are putting profits first. I have introduced close friends and family to this app and want to continue to promote Duolingo, but unsure I will because it is harder to maintain the drive to learn with these energy roadblocks.",GBDavis2015,App Store
570060128,2025-11-14 02:39:34-07:00,5,Play this,Best helper,DjLovesTurboButDoesn’tLike,App Store
570060128,2025-11-14 01:35:32-07:00,5,.,La mejor app para aprender idiomas,Lisbo ck,App Store
570060128,2025-11-14 01:28:26-07:00,5,I like Duolingo,Its the best way to learn languages!,PazylovaAi,App Store
570060128,2025-11-14 01:17:14-07:00,5,Personal experience with Duo💚,"I highly recommend this game — it’s my number one favorite! It’s incredibly interesting, and I truly feel that I’m learning a new language while playing. I’m very grateful that this game was created. Please don’t change anything — keep everything just as it is, and only improve it for the better. This is a game I will never delete. Thank you to the developers!  💚",Annareviewsyou,App Store
570060128,2025-11-14 00:30:40-07:00,5,Review,I enjoy the app but I wish there was a translation section I could identify words I want to know that are not in my lessons.,vj-Florida,App Store
570060128,2025-11-13 23:49:51-07:00,1,Awful,Voice recognition software is terrible. I’m saying the exact right word and it won’t recognize it. Please fix or don’t have AI program,25362&;$,App Store
570060128,2025-11-13 23:28:59-07:00,5,This app is amazing!,I can make cool music now!,This app is educational!,App Store
570060128,2025-11-13 23:26:24-07:00,5,Makes Language Learning FUN!,"I love the idea of colorful upbeat UI …. it’s easy to learn with this app.  Only thing I would change is the chime when your correct —it’s a little high in pitch…. However, I just silenced it in menu settings —Easy peasy!",Baby Leesha,App Store
570060128,2025-11-13 23:20:56-07:00,1,Opt out of Max PLEASE,"This app is so so pushy about trying their premium offering Max. I DO NOT WANT IT! I DO NOT WANT YOUR TRIAL FOR THE THIRD OR FOURTH TIME!! Please please stop forcing it upon me. I pay for the standard level plan. I cancelled that last time they forced this upon me. Maybe a 1 star review will actually trigger some response. None of my messages in the app have. And they still force this upon me. I have been doing 1 lesson, and then shutting down the app, relaunching it to continue my limited time bonus, daily for 14 days now! Please stop. I do not want your AI junk. You are close to driving me away entirely from the app, breaking all of my steaks , and then I’ll never be back.",apple frenn,App Store
570060128,2025-11-13 23:01:06-07:00,5,Best,"THIS IS THE BEST LEARNING PLATFORM EVER, I learned so many’s new words and now o can speak German toward everyone now! Thank u",Jacob Lindenau,App Store
570060128,2025-11-13 22:53:49-07:00,5,Duolingo!!,"Honestly, this app makes learning a new language actually fun. I’ve used other apps to learn languages before, and stopped using it after a week, paid for a year. So if you’re looking for the app to learn a new language, you found it!!",LastGoodGuyHere,App Store
570060128,2025-11-13 22:21:47-07:00,1,Unusable After the Recent Changes,"Duolingo used to offer unlimited practice, real repetition, and a stress-free way to build confidence. Now the app feels intentionally frustrating, with artificial scarcity, pop-ups, and constant reminders that you need a subscription to keep going. It pushes you to spend money not because the learning experience improved, but because they made the free version almost unusable.

For an app built around helping people learn, this shift feels manipulative and disappointing.",Lilyovo,App Store
570060128,2025-11-13 22:00:35-07:00,5,Carlos,Me encanta mucho Duolingo aparte de jugarlo me ase aprender mucho inglés y a ser responsable debido a que si cayó un día mi racha se acaba y tendré que empezar de nuevo,La racha de dúo,App Store
570060128,2025-11-13 21:50:05-07:00,5,BEST APP EVER,This app makes it so easy to learn espanol/spanish or anything else try it free today,0_lag,App Store
570060128,2025-11-13 21:50:02-07:00,1,energy?,Lol a time limit now? congrats you broke your app. deleting now goodbye streak. another greedy company - wont be coming back.,Pituitary gland,App Store
570060128,2025-11-13 21:49:55-07:00,5,It's AMAZING,I LOVE Duolingo. It's helped me with my Spanish class so well. The only thing I WISH we had was tagalog on here. I never learned my native language and I really wanna learn it without bothering my family for it. PLEASE DUO ADD TAGALOG🥹,Luv_b3ll,App Store
570060128,2025-11-13 21:49:10-07:00,1,Ad time > learning time,"I spend 1.5hours on Duolingo today. More than half of the time I have to spend on advertisements to learn more. Averagely, it took 1.5min for one Japanese class and another 2-2.5min on advertisements in order to get enough energy for the next class. For the challenge test, it needs more than 3min on advertisements for the next class.",Stupid Duolingo Update,App Store
570060128,2025-11-13 21:37:03-07:00,5,Best app,20 years old and bored at home. This is something I look forward to everyday. Thanks for the joy Duolingo.,SpacieStacie222,App Store
570060128,2025-11-13 21:28:58-07:00,2,Energy time,I’m stating to hate the energy bar feel like I can barely do anything with it. Go back to the 5 hearts,예디 예요,App Store
570060128,2025-11-13 21:22:33-07:00,5,So good,It haps me,𝓖𝓪𝓫𝓫𝔂𝓮,App Store
570060128,2025-11-13 21:06:31-07:00,4,I love Duo…. But he’s scary,I love this app! It lets me learn new languages and even math or chess! But if anyone’s has heard of the Duolingo Lore it makes the app more accessible. All when you miss day streaks he ( Duo) gets real real scary. He stares you down like a Mexican mom when you stay up till midnight. Don’t miss a day… and the lore is very creepy as well. I won’t even get into that. But this review to me is a good and funny way of interesting some people. It gives me interest and makes me laugh. So thanking all creators! Thank you Duolingo!!,hacks that make me sooooo sad,App Store
570060128,2025-11-13 20:38:48-07:00,4,Great learning,Great way to learn. A little bit much with the adds and seems expensive to upgrade.,Seryals01,App Store
570060128,2025-11-13 20:34:20-07:00,3,Tech is hit and miss,"I like using a language learning app. However, on spoken parts it frequently cannot hear me so it dings me even when I said the word correctly and it’s annoying that it doesn’t know when something is just a typo most of the time.",Emcee723,App Store
570060128,2025-11-13 20:33:09-07:00,5,Great app,"I use this app everyday to learn Spanish and music. It helped me get an A in my Spanish class last year. However, for the music course, I finished all the units and the daily review is too simple. PLEASE add way more difficult songs to play so I can continue my practice :C 🙏🙏",reviewer5654,App Store
570060128,2025-11-13 20:32:54-07:00,3,Lots of interruptions,It’s not bad but there are a ton of up-sell ads to get you to purchase the next level version. And they are really frustrating. Also some silly thing you have to deal with that you run out of “energy” so you can’t finish the days lesson.,Mama of Kyle,App Store
570060128,2025-11-13 20:24:00-07:00,2,Terrible learning models,This energy system is such a disappointment. I used to feel compelled to learn but the new pathways are both not conducive to learning and predatory for revenue. Such a sad turn. I am motivated to learn but I can’t because of the loss of “energy”. What are you doing?,Basketball watch,App Store
570060128,2025-11-13 20:20:02-07:00,5,Love it,I love it my friends speak Spanish so I wanted to learn it’s so fun every mistake I learn from they have like I think 10 more languages if you have a Spanish class get this or if you just wanna have fun highly recommended,sugetdsfradhitabsictdiyctcj,App Store
570060128,2025-11-13 20:17:49-07:00,1,ADD HEARTS BACK OMG.. IM SICK OF THE STUPID ENERGY,"I had Duolingo for a while now, and it really helped me, but the problem I have is the energy feature, it replaced hearts. I’m slowly losing motivation to do my lessons. I usually speed through them, and when I have a task that I want to complete that involves time on the app(example, spend 10 minutes learning), it’s really hard to do because of energy. At least with hearts, you don’t have to stress over low energy.",✨Ruby Red🎀,App Store
570060128,2025-11-13 20:08:24-07:00,5,Duolingo is so fun! I like how it just lets us learn languages❤️✨✌️,"Holla,Buenos Dias",TW0_T1M3(>_<),App Store
570060128,2025-11-13 20:00:58-07:00,2,Hate Energy,"Hearts were better. Now I can’t do more than two lessons without running out of energy, even if I get everything perfect. Supposedly you get higher energy boosts the longer your streak of correct answers, but I think they’re trying to keep your energy low to make you buy upgrades. I want to keep my gems for streak freezes and not use them for playing the game.",RVA Writer,App Store
570060128,2025-11-13 19:57:58-07:00,5,Glitch,Please take off the new 5 speaking words. In Italian it sometimes freezes and I need to close the app and start the lesson over. Thanks.,JohnnyLs316,App Store
570060128,2025-11-13 19:55:00-07:00,1,AI slop,Just another company cheapening a product and user experience with AI.,Mybrickfilms,App Store
570060128,2025-11-13 19:54:14-07:00,5,Best thing ever,Duolingo is one of the best apps i have ever had it helped me so much learning Spanish,"That girl, Lulu",App Store
570060128,2025-11-13 19:53:08-07:00,4,Comments,I like learning Doulingo but when I do a question right I also lose some energy for no reason! All the adds are like get super Doulingo.,Jsdalkoi,App Store
570060128,2025-11-13 19:51:29-07:00,5,Best language app,I love how they teach me and the mistakes I make it helps me grow a lot !!!,Eyecon422,App Store
570060128,2025-11-13 19:41:46-07:00,5,Thankful,"Needless to say, I’m grateful for this app any more ways than I can say. Je m’appelle Based, btw.",Il.Parle.Chat,App Store
570060128,2025-11-13 19:39:46-07:00,5,Speaking better Spanish than ever before,"I grew up around Spanish, but never really took to it. I had a better understanding than ever speaking it until I started using Duolingo regularly. Now I use Spanish at my job or just comfortably with family members who speak fluent Spanish and it’s wonderful.",Bootiful35,App Store
570060128,2025-11-13 19:37:10-07:00,5,Amazing or horrible,"I’d have to say that super Duolingo would be the way to go at first I thought that I would forget and then I realized that it would remind me two days before my child ends or three I choose three because I wanted to be reminded early the horrible thing about this whole place and it’s not that big honestly is that after a lesson if you don’t have super Duolingo if you have normal Duolingo, well you get the same ad to run over if they mixed up some of the ads that would be OK and stuff it’s really really great and honestly, I rated it five stars because I honestly think that it is amazing app with a little downside still mostly good so I’m gonna say when I’m on it 10 day streak and I’m honestly learning a lot. I do French music in Spanish and I’m nailing all three you know",Cake 4567,App Store
570060128,2025-11-13 19:31:58-07:00,2,Changes,Recent changes to hearts / energy structure have had a big negative impact on the overall app experience.,Robin Goodspeed,App Store
570060128,2025-11-13 19:29:23-07:00,5,Very nice,Is good,Gasualf86,App Store
570060128,2025-11-13 19:27:17-07:00,5,AMAZING,I can’t stop playing Duolingo I would definitely recommend using the app. I am currently working on French and Spanish and I love the chess. Download this app THIS INSTANT,🍟biggest back ever🍟,App Store
570060128,2025-11-13 19:25:42-07:00,1,Whatever happened to the heart idea,This “Duolingo” app is supposed to teach me stuff but I can’t because I run out of “ energy” like the hearts were soooo much better I get like 3 lessons a day now when I had been getting 10 lessons with the hearts,Doggieeesss,App Store
570060128,2025-11-13 19:22:54-07:00,2,Absolutely hate the attitude and wish I could turn it off,"I like the instruction and activities, but I hate how moody the stupid bird is. It’s obnoxious.",crimsonlightening,App Store
570060128,2025-11-13 19:22:49-07:00,5,Why I Love Duolingo,"Ok, so my favorite thing to learn on Duolingo is chess. I’ve been super excited for this new PvP when you play chess, and it just came out to me a few days ago, and I haven’t lost a single time against an opponent!
The app is great! 😊 I would recommend using this app to learn languages and math and chess over any other app. If you are looking to get the app, please choose this one! Thank you! ☺️",Kaylin Swick (Kaylin0828),App Store
570060128,2025-11-13 19:20:02-07:00,5,Fun!,This has definitely helped me and makes learning fun! I’m not sure that it will suffice for learning to speak fluent in another language but we will see! It’s definitely helpful for learning words and some sentences.,PancakeeMixx,App Store
